cropped_filename,class_original,class_new,reason,original_good,new_good
person_000056_image_000070_conf_70.90.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000057_image_000074_conf_70.40.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Light sources detected, Body occlusion detected",False,False
person_000058_image_000076_conf_81.03.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000059_image_000077_conf_92.69.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000060_image_000078_conf_93.20.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000061_image_000079_conf_93.20.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000062_image_000081_conf_79.60.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000063_image_000082_conf_87.62.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000064_image_000083_conf_78.09.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000065_image_000083_conf_73.63.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000066_image_000084_conf_78.09.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000067_image_000084_conf_73.63.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000068_image_000085_conf_81.00.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000069_image_000085_conf_70.36.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000070_image_000086_conf_89.99.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000071_image_000086_conf_79.97.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000072_image_000086_conf_70.05.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000073_image_000087_conf_86.82.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000074_image_000087_conf_74.46.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000075_image_000089_conf_78.07.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000076_image_000091_conf_72.76.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000077_image_000095_conf_74.75.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000078_image_000097_conf_77.25.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000079_image_000097_conf_73.80.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000080_image_000097_conf_72.94.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000081_image_000098_conf_87.15.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000082_image_000099_conf_76.47.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000083_image_000101_conf_74.06.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000084_image_000101_conf_72.95.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000085_image_000102_conf_82.72.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000086_image_000102_conf_73.33.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000087_image_000103_conf_91.16.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000088_image_000103_conf_74.05.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000089_image_000104_conf_90.89.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000090_image_000105_conf_91.06.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000091_image_000105_conf_74.38.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000092_image_000106_conf_89.16.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000093_image_000107_conf_92.02.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000094_image_000108_conf_87.12.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000095_image_000108_conf_71.44.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000096_image_000109_conf_91.04.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000097_image_000109_conf_71.21.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000098_image_000116_conf_71.77.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected",False,False
person_000099_image_000121_conf_70.06.jpg,good,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",True,False
person_000100_image_000122_conf_70.76.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000101_image_000124_conf_77.95.jpg,good,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",True,True
person_000102_image_000128_conf_76.18.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000103_image_000130_conf_73.81.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000104_image_000132_conf_75.54.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000105_image_000133_conf_78.00.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000106_image_000134_conf_75.94.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000107_image_000134_conf_74.97.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000108_image_000136_conf_78.55.jpg,good,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",True,True
person_000109_image_000137_conf_72.05.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000110_image_000138_conf_70.75.jpg,good,junk,Image failed due to: Poor aspect ratio,True,False
person_000111_image_000141_conf_90.17.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000112_image_000142_conf_72.06.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000113_image_000143_conf_77.53.jpg,junk,junk,Image failed due to: Light sources detected,False,False
person_000114_image_000143_conf_72.95.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000115_image_000146_conf_76.71.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000116_image_000150_conf_76.61.jpg,good,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",True,True
person_000117_image_000152_conf_73.05.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000118_image_000152_conf_71.49.jpg,good,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",True,True
person_000119_image_000153_conf_84.17.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000120_image_000154_conf_79.12.jpg,good,junk,Image failed due to: Poor aspect ratio,True,False
person_000121_image_000154_conf_74.70.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000122_image_000155_conf_80.76.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000123_image_000156_conf_80.76.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000124_image_000157_conf_74.77.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000125_image_000158_conf_81.88.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000126_image_000158_conf_75.69.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000127_image_000159_conf_77.21.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Light sources detected, Body occlusion detected",False,False
person_000128_image_000161_conf_74.85.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000129_image_000165_conf_72.41.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000130_image_000168_conf_74.08.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000131_image_000170_conf_78.39.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000132_image_000172_conf_75.45.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000133_image_000173_conf_70.76.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000134_image_000174_conf_76.90.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000135_image_000174_conf_76.75.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000136_image_000175_conf_82.16.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000137_image_000177_conf_72.42.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000138_image_000178_conf_74.76.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000139_image_000179_conf_72.23.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000140_image_000180_conf_82.21.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000141_image_000181_conf_80.87.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000142_image_000182_conf_86.49.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000143_image_000182_conf_76.14.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000144_image_000183_conf_73.75.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000145_image_000184_conf_70.97.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000146_image_000185_conf_77.42.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000147_image_000185_conf_70.98.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000148_image_000186_conf_89.42.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000149_image_000186_conf_70.41.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000150_image_000192_conf_90.46.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000151_image_000194_conf_87.38.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000152_image_000195_conf_84.15.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000153_image_000197_conf_76.10.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected, Motion blur detected",False,False
person_000154_image_000199_conf_89.45.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000155_image_000200_conf_87.91.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000156_image_000201_conf_86.70.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected, Motion blur detected",False,False
person_000157_image_000203_conf_90.54.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000158_image_000204_conf_89.45.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000159_image_000205_conf_74.45.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected, Motion blur detected",False,False
person_000160_image_000207_conf_88.78.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000161_image_000213_conf_72.70.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000162_image_000216_conf_73.97.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000163_image_000221_conf_71.24.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000164_image_000222_conf_74.01.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000165_image_000223_conf_77.00.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000166_image_000223_conf_75.23.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000167_image_000227_conf_87.76.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000168_image_000227_conf_73.91.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000169_image_000229_conf_81.11.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000170_image_000230_conf_79.11.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000171_image_000230_conf_74.79.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000172_image_000232_conf_72.04.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected, Motion blur detected",False,False
person_000173_image_000233_conf_74.87.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000174_image_000236_conf_73.15.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000175_image_000241_conf_70.63.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000176_image_000242_conf_71.41.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000177_image_000243_conf_70.25.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000178_image_000250_conf_70.44.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000179_image_000254_conf_83.91.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000180_image_000255_conf_72.92.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000181_image_000256_conf_81.06.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000182_image_000256_conf_70.55.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected, Motion blur detected",False,False
person_000183_image_000257_conf_74.26.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000184_image_000258_conf_71.62.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000185_image_000262_conf_74.01.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000186_image_000264_conf_71.79.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000187_image_000265_conf_77.75.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000188_image_000270_conf_72.91.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000189_image_000270_conf_71.68.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",False,False
person_000190_image_000271_conf_73.36.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000191_image_000272_conf_75.31.jpg,good,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",True,False
person_000192_image_000273_conf_77.66.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000193_image_000274_conf_74.01.jpg,good,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",True,False
person_000194_image_000276_conf_81.28.jpg,good,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",True,True
person_000195_image_000277_conf_80.83.jpg,good,junk,"Image failed due to: No head detected, No torso detected, Body occlusion detected",True,False
person_000196_image_000285_conf_77.36.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000197_image_000288_conf_78.81.jpg,good,junk,"Image failed due to: No head detected, No torso detected, Light sources detected, Body occlusion detected",True,False
person_000198_image_000289_conf_82.66.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000199_image_000290_conf_87.29.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000200_image_000291_conf_84.40.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000201_image_000292_conf_84.33.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000202_image_000293_conf_77.88.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000203_image_000296_conf_74.60.jpg,junk,junk,"Image failed due to: Poor image quality, Poor aspect ratio, No head detected, No torso detected, Body occlusion detected, Motion blur detected",False,False
person_000204_image_000297_conf_79.25.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000205_image_000299_conf_80.47.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000206_image_000301_conf_79.73.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000207_image_000304_conf_70.57.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
person_000208_image_000304_conf_70.56.jpg,good,junk,Image failed due to: Light sources detected,True,False
person_000209_image_000307_conf_70.88.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Good aspect ratio, Full head visibility, Full torso visibility",False,True
person_000210_image_000309_conf_74.01.jpg,junk,junk,"Image failed due to: No head detected, No torso detected, Light sources detected, Body occlusion detected",False,False
person_000211_image_000309_conf_71.18.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000212_image_000310_conf_79.72.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Motion blur detected",False,False
person_000213_image_000313_conf_83.90.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000214_image_000313_conf_72.13.jpg,good,junk,"Image failed due to: No head detected, No torso detected, Light sources detected, Body occlusion detected",True,False
person_000215_image_000314_conf_84.23.jpg,junk,junk,Image failed due to: Poor aspect ratio,False,False
person_000216_image_000314_conf_71.14.jpg,good,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",True,True
person_000217_image_000315_conf_78.28.jpg,junk,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Body occlusion detected",False,False
person_000218_image_000315_conf_76.39.jpg,junk,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility",False,True
person_000219_image_000319_conf_83.23.jpg,junk,junk,Image failed due to: Light sources detected,False,False
person_000220_image_000320_conf_86.74.jpg,junk,junk,Image failed due to: Light sources detected,False,False
person_000221_image_000321_conf_71.30.jpg,junk,junk,"Image failed due to: Poor aspect ratio, Body occlusion detected",False,False
