file_id,hour,minute,second,cropped_filename,cam_id,person_id,class,camera,aspect_ratio,width,height
17-48-15,17,48,15,person_000017_image_000005_conf_81.66.jpg,cam1,junk,junk,cam1,1.7698412698412698,252,446
17-48-15,17,48,15,person_000018_image_000005_conf_81.04.jpg,cam1,good,good,cam1,3.1052631578947367,247,767
17-48-15,17,48,15,person_000019_image_000005_conf_76.81.jpg,cam1,junk,junk,cam1,2.3333333333333335,210,490
17-48-15,17,48,15,person_000020_image_000005_conf_75.72.jpg,cam1,junk,junk,cam1,1.3096366508688784,633,829
17-48-15,17,48,15,person_000021_image_000005_conf_72.15.jpg,cam1,good,good,cam1,2.6020408163265305,294,765
17-48-15,17,48,15,person_000022_image_000005_conf_71.19.jpg,cam1,good,good,cam1,3.036363636363636,165,501
17-48-18-1,17,48,18,person_000023_image_000006_conf_82.29.jpg,cam1,good,good,cam1,3.2311827956989245,372,1202
17-48-18-1,17,48,18,person_000024_image_000006_conf_79.05.jpg,cam1,junk,junk,cam1,1.8729508196721312,244,457
17-48-18-1,17,48,18,person_000025_image_000006_conf_77.20.jpg,cam1,junk,junk,cam1,2.3169642857142856,224,519
17-48-18-1,17,48,18,person_000026_image_000006_conf_73.93.jpg,cam1,junk,junk,cam1,1.3654159869494291,613,837
17-48-18-2,17,48,18,person_000027_image_000007_conf_76.14.jpg,cam1,good,good,cam1,2.8817891373801916,313,902
17-48-18-2,17,48,18,person_000028_image_000007_conf_75.80.jpg,cam1,junk,junk,cam1,1.4273504273504274,585,835
17-48-18-2,17,48,18,person_000029_image_000007_conf_75.76.jpg,cam1,good,good,cam1,2.2723214285714284,224,509
17-48-22,17,48,22,person_000030_image_000008_conf_83.14.jpg,cam1,person9,good,cam1,3.4959349593495936,246,860
17-48-22,17,48,22,person_000031_image_000008_conf_73.73.jpg,cam1,junk,junk,cam1,1.337539432176656,317,424
17-48-22,17,48,22,person_000032_image_000008_conf_70.74.jpg,cam1,junk,junk,cam1,5.545454545454546,198,1098
17-48-22,17,48,22,person_000033_image_000008_conf_70.59.jpg,cam1,junk,junk,cam1,1.2492307692307691,650,812
17-48-25,17,48,25,person_000034_image_000009_conf_85.35.jpg,cam1,junk,junk,cam1,3.797945205479452,292,1109
17-48-25,17,48,25,person_000035_image_000009_conf_80.89.jpg,cam1,person9,good,cam1,2.921708185053381,281,821
17-48-25,17,48,25,person_000036_image_000009_conf_79.92.jpg,cam1,good,good,cam1,2.293051359516616,331,759
17-48-25,17,48,25,person_000037_image_000009_conf_74.36.jpg,cam1,junk,junk,cam1,1.3578274760383386,313,425
17-48-27-1,17,48,27,person_000038_image_000010_conf_83.55.jpg,cam1,good,good,cam1,2.4981549815498156,271,677
17-48-27-1,17,48,27,person_000039_image_000010_conf_82.97.jpg,cam1,junk,junk,cam1,3.931899641577061,279,1097
17-48-27-1,17,48,27,person_000040_image_000010_conf_75.57.jpg,cam1,junk,junk,cam1,1.3575949367088607,316,429
17-48-27-1,17,48,27,person_000041_image_000010_conf_73.91.jpg,cam1,junk,junk,cam1,1.28328173374613,646,829
17-48-27-2,17,48,27,person_000042_image_000011_conf_83.55.jpg,cam1,good,good,cam1,2.4981549815498156,271,677
17-48-27-2,17,48,27,person_000043_image_000011_conf_82.97.jpg,cam1,junk,junk,cam1,3.931899641577061,279,1097
17-48-27-2,17,48,27,person_000044_image_000011_conf_75.57.jpg,cam1,junk,junk,cam1,1.3575949367088607,316,429
17-48-27-2,17,48,27,person_000045_image_000011_conf_73.91.jpg,cam1,junk,junk,cam1,1.28328173374613,646,829
17-48-39-1,17,48,39,person_000046_image_000012_conf_83.03.jpg,cam1,junk,junk,cam1,4.096899224806202,258,1057
17-48-39-1,17,48,39,person_000047_image_000012_conf_81.26.jpg,cam1,junk,junk,cam1,1.8,250,450
17-48-39-1,17,48,39,person_000048_image_000012_conf_80.06.jpg,cam1,junk,junk,cam1,2.1373390557939915,233,498
17-48-39-1,17,48,39,person_000049_image_000012_conf_77.60.jpg,cam1,junk,junk,cam1,1.2806201550387597,645,826
17-48-39-1,17,48,39,person_000050_image_000012_conf_77.36.jpg,cam1,junk,junk,cam1,2.08,325,676
17-48-39-2,17,48,39,person_000051_image_000013_conf_82.65.jpg,cam1,junk,junk,cam1,3.8107142857142855,280,1067
17-48-39-2,17,48,39,person_000052_image_000013_conf_76.38.jpg,cam1,junk,junk,cam1,1.2854938271604939,648,833
17-48-39-2,17,48,39,person_000053_image_000013_conf_73.65.jpg,cam1,junk,junk,cam1,2.1838006230529596,321,701
17-48-39-2,17,48,39,person_000054_image_000013_conf_72.07.jpg,cam1,junk,junk,cam1,1.4350649350649352,308,442
17-48-43,17,48,43,person_000055_image_000014_conf_78.65.jpg,cam1,good,good,cam1,3.1945945945945944,370,1182
17-48-43,17,48,43,person_000056_image_000014_conf_78.02.jpg,cam1,junk,junk,cam1,1.85,240,444
17-48-43,17,48,43,person_000057_image_000014_conf_73.48.jpg,cam1,junk,junk,cam1,1.3124018838304552,637,836
17-48-43,17,48,43,person_000058_image_000014_conf_73.12.jpg,cam1,junk,junk,cam1,4.216867469879518,249,1050
17-48-43,17,48,43,person_000059_image_000014_conf_72.56.jpg,cam1,junk,junk,cam1,1.3657718120805369,298,407
17-48-55-1,17,48,55,person_000060_image_000015_conf_83.06.jpg,cam1,junk,junk,cam1,4.266129032258065,248,1058
17-48-55-2,17,48,55,person_000061_image_000016_conf_83.85.jpg,cam1,good,good,cam1,2.504885993485342,307,769
17-48-55-2,17,48,55,person_000062_image_000016_conf_82.20.jpg,cam1,junk,junk,cam1,3.867158671586716,271,1048
17-48-55-2,17,48,55,person_000063_image_000016_conf_75.95.jpg,cam1,junk,junk,cam1,1.5510204081632653,294,456
17-48-55-2,17,48,55,person_000064_image_000016_conf_74.76.jpg,cam1,junk,junk,cam1,1.3243670886075949,632,837
17-49-02,17,49,2,person_000065_image_000017_conf_93.80.jpg,cam1,junk,junk,cam1,1.1884816753926701,764,908
17-49-02,17,49,2,person_000066_image_000017_conf_80.88.jpg,cam1,junk,junk,cam1,1.785425101214575,247,441
17-49-02,17,49,2,person_000067_image_000017_conf_77.92.jpg,cam1,good,good,cam1,2.609154929577465,284,741
17-49-02,17,49,2,person_000068_image_000017_conf_76.91.jpg,cam1,junk,junk,cam1,1.320695102685624,633,836
17-49-03,17,49,3,person_000069_image_000018_conf_82.05.jpg,cam1,junk,junk,cam1,1.7935222672064777,247,443
17-49-03,17,49,3,person_000070_image_000018_conf_77.01.jpg,cam1,junk,junk,cam1,1.3087774294670846,638,835
17-49-03,17,49,3,person_000071_image_000018_conf_74.40.jpg,cam1,good,good,cam1,2.8689138576779025,267,766
17-49-03,17,49,3,person_000072_image_000018_conf_72.40.jpg,cam1,good,good,cam1,2.577181208053691,298,768
17-49-03,17,49,3,person_000073_image_000018_conf_71.35.jpg,cam1,junk,junk,cam1,1.484076433121019,314,466
17-49-13-1,17,49,13,person_000074_image_000019_conf_84.72.jpg,cam1,junk,junk,cam1,3.7836879432624113,282,1067
17-49-13-2,17,49,13,person_000075_image_000020_conf_83.77.jpg,cam1,junk,junk,cam1,3.7836879432624113,282,1067
17-49-13-2,17,49,13,person_000076_image_000020_conf_71.41.jpg,cam1,junk,junk,cam1,1.7088122605363985,261,446
17-49-22,17,49,22,person_000077_image_000021_conf_83.76.jpg,cam1,junk,junk,cam1,3.7697841726618706,278,1048
17-49-22,17,49,22,person_000078_image_000021_conf_82.06.jpg,cam1,good,good,cam1,2.1185897435897436,312,661
17-49-22,17,49,22,person_000079_image_000021_conf_72.89.jpg,cam1,junk,junk,cam1,1.371475953565506,603,827
17-49-22,17,49,22,person_000080_image_000021_conf_72.54.jpg,cam1,good,good,cam1,4.5256410256410255,156,706
17-49-22,17,49,22,person_000081_image_000021_conf_70.62.jpg,cam1,junk,junk,cam1,1.6704980842911878,261,436
17-49-24-1,17,49,24,person_000082_image_000022_conf_83.07.jpg,cam1,junk,junk,cam1,1.683206106870229,262,441
17-49-24-1,17,49,24,person_000083_image_000022_conf_78.29.jpg,cam1,junk,junk,cam1,3.7311827956989245,279,1041
17-49-24-1,17,49,24,person_000084_image_000022_conf_73.85.jpg,cam1,good,good,cam1,2.707509881422925,253,685
17-49-24-1,17,49,24,person_000085_image_000022_conf_70.15.jpg,cam1,junk,junk,cam1,2.3271028037383177,214,498
17-49-24-2,17,49,24,person_000086_image_000023_conf_84.89.jpg,cam1,good,good,cam1,2.6783216783216783,286,766
17-49-24-2,17,49,24,person_000087_image_000023_conf_80.49.jpg,cam1,junk,junk,cam1,1.8855932203389831,236,445
17-49-24-2,17,49,24,person_000088_image_000023_conf_80.38.jpg,cam1,junk,junk,cam1,3.611111111111111,288,1040
17-49-24-2,17,49,24,person_000089_image_000023_conf_70.68.jpg,cam1,junk,junk,cam1,2.488721804511278,266,662
17-49-31-1,17,49,31,person_000090_image_000024_conf_90.26.jpg,cam1,good,good,cam1,3.0984126984126985,315,976
17-49-31-1,17,49,31,person_000091_image_000024_conf_87.61.jpg,cam1,good,good,cam1,2.0535117056856187,299,614
17-49-31-1,17,49,31,person_000092_image_000024_conf_74.95.jpg,cam1,junk,junk,cam1,1.549342105263158,304,471
17-49-31-2,17,49,31,person_000093_image_000025_conf_87.76.jpg,cam1,good,good,cam1,2.5738255033557045,298,767
17-49-31-2,17,49,31,person_000094_image_000025_conf_79.22.jpg,cam1,junk,junk,cam1,1.5504885993485342,307,476
17-49-31-2,17,49,31,person_000095_image_000025_conf_78.71.jpg,cam1,junk,junk,cam1,2.313953488372093,258,597
17-49-31-2,17,49,31,person_000096_image_000025_conf_74.98.jpg,cam1,junk,junk,cam1,1.7003891050583657,257,437
17-49-54,17,49,54,person_000097_image_000026_conf_78.91.jpg,cam1,junk,junk,cam1,1.2493438320209973,381,476
17-49-54,17,49,54,person_000098_image_000026_conf_75.79.jpg,cam1,good,good,cam1,3.3518518518518516,324,1086
17-49-54,17,49,54,person_000099_image_000026_conf_73.67.jpg,cam1,junk,junk,cam1,1.3986486486486487,592,828
17-49-54,17,49,54,person_000100_image_000026_conf_72.23.jpg,cam1,junk,junk,cam1,2.0759878419452886,329,683
17-50-00,17,50,0,person_000101_image_000027_conf_83.16.jpg,cam1,junk,junk,cam1,2.515021459227468,233,586
17-50-00,17,50,0,person_000102_image_000027_conf_79.35.jpg,cam1,junk,junk,cam1,1.575438596491228,285,449
17-50-00,17,50,0,person_000103_image_000027_conf_72.24.jpg,cam1,good,good,cam1,2.088235294117647,340,710
17-50-00,17,50,0,person_000104_image_000027_conf_70.15.jpg,cam1,junk,junk,cam1,1.3827993254637436,593,820
17-50-01-1,17,50,1,person_000105_image_000028_conf_84.02.jpg,cam1,good,good,cam1,1.9425981873111782,331,643
17-50-01-1,17,50,1,person_000106_image_000028_conf_81.72.jpg,cam1,good,good,cam1,3.1907514450867054,346,1104
17-50-01-1,17,50,1,person_000107_image_000028_conf_77.40.jpg,cam1,junk,junk,cam1,1.4037267080745341,322,452
17-50-01-1,17,50,1,person_000108_image_000028_conf_70.71.jpg,cam1,junk,junk,cam1,1.6082089552238805,268,431
17-50-01-2,17,50,1,person_000109_image_000029_conf_79.85.jpg,cam1,good,good,cam1,3.638888888888889,180,655
17-50-01-2,17,50,1,person_000110_image_000029_conf_78.59.jpg,cam1,good,good,cam1,2.2590361445783134,332,750
17-50-01-2,17,50,1,person_000111_image_000029_conf_77.94.jpg,cam1,junk,junk,cam1,1.6591760299625469,267,443
17-50-01-2,17,50,1,person_000112_image_000029_conf_76.27.jpg,cam1,junk,junk,cam1,2.7012987012987013,231,624
17-50-01-2,17,50,1,person_000113_image_000029_conf_74.38.jpg,cam1,good,good,cam1,3.2509225092250924,271,881
17-50-06,17,50,6,person_000114_image_000030_conf_87.44.jpg,cam1,good,good,cam1,2.480243161094225,329,816
17-50-06,17,50,6,person_000115_image_000030_conf_77.16.jpg,cam1,junk,junk,cam1,2.1504065040650406,246,529
17-50-06,17,50,6,person_000116_image_000030_conf_73.86.jpg,cam1,junk,junk,cam1,4.1104651162790695,172,707
17-50-11,17,50,11,person_000117_image_000031_conf_71.91.jpg,cam1,junk,junk,cam1,1.6177606177606179,259,419
17-50-17,17,50,17,person_000118_image_000032_conf_77.57.jpg,cam1,junk,junk,cam1,1.7364341085271318,258,448
17-50-17,17,50,17,person_000119_image_000032_conf_75.97.jpg,cam1,good,good,cam1,1.9803439803439804,407,806
17-50-17,17,50,17,person_000120_image_000032_conf_72.26.jpg,cam1,junk,junk,cam1,1.7193675889328064,253,435
17-50-19-1,17,50,19,person_000121_image_000033_conf_75.13.jpg,cam1,junk,junk,cam1,1.6104868913857677,267,430
17-50-19-1,17,50,19,person_000122_image_000033_conf_70.87.jpg,cam1,junk,junk,cam1,7.0251572327044025,159,1117
17-50-19-2,17,50,19,person_000123_image_000034_conf_73.44.jpg,cam1,junk,junk,cam1,1.8547717842323652,241,447
17-50-19-2,17,50,19,person_000124_image_000034_conf_70.59.jpg,cam1,junk,junk,cam1,1.6946564885496183,262,444
17-50-26,17,50,26,person_000125_image_000035_conf_80.65.jpg,cam1,junk,junk,cam1,1.6846153846153846,260,438
17-50-35-1,17,50,35,person_000126_image_000036_conf_83.11.jpg,cam1,good,good,cam1,1.9881422924901186,253,503
17-50-35-1,17,50,35,person_000127_image_000036_conf_81.73.jpg,cam1,junk,junk,cam1,1.6577946768060836,263,436
17-50-35-1,17,50,35,person_000128_image_000036_conf_71.25.jpg,cam1,junk,junk,cam1,1.608365019011407,263,423
17-50-35-2,17,50,35,person_000129_image_000037_conf_78.33.jpg,cam1,good,good,cam1,2.266891891891892,296,671
17-50-38,17,50,38,person_000130_image_000038_conf_84.64.jpg,cam1,good,good,cam1,4.057046979865772,298,1209
17-50-38,17,50,38,person_000131_image_000038_conf_74.55.jpg,cam1,junk,junk,cam1,1.6704545454545454,264,441
17-50-46-1,17,50,46,person_000132_image_000039_conf_88.84.jpg,cam1,good,good,cam1,2.0150602409638556,332,669
17-50-46-1,17,50,46,person_000133_image_000039_conf_87.47.jpg,cam1,good,good,cam1,2.9627791563275436,403,1194
17-50-46-2,17,50,46,person_000134_image_000040_conf_86.88.jpg,cam1,good,good,cam1,3.148367952522255,337,1061
17-50-46-2,17,50,46,person_000135_image_000040_conf_77.62.jpg,cam1,good,good,cam1,2.870769230769231,325,933
17-50-46-2,17,50,46,person_000136_image_000040_conf_71.76.jpg,cam1,good,good,cam1,1.8247734138972809,331,604
17-50-46-2,17,50,46,person_000137_image_000040_conf_70.93.jpg,cam1,junk,junk,cam1,1.6816479400749065,267,449
17-50-56,17,50,56,person_000138_image_000041_conf_77.67.jpg,cam1,good,good,cam1,2.7450331125827816,302,829
17-50-56,17,50,56,person_000139_image_000041_conf_74.69.jpg,cam1,junk,junk,cam1,1.5535055350553506,271,421
17-50-56,17,50,56,person_000140_image_000041_conf_70.82.jpg,cam1,junk,junk,cam1,1.4458598726114649,314,454
17-50-57,17,50,57,person_000141_image_000042_conf_78.96.jpg,cam1,junk,junk,cam1,1.2965116279069768,344,446
17-50-57,17,50,57,person_000142_image_000042_conf_75.32.jpg,cam1,good,good,cam1,2.3894080996884735,321,767
17-50-57,17,50,57,person_000143_image_000042_conf_72.94.jpg,cam1,junk,junk,cam1,1.9624413145539905,213,418
17-50-58-1,17,50,58,person_000144_image_000043_conf_85.87.jpg,cam1,junk,junk,cam1,1.594890510948905,274,437
17-50-58-1,17,50,58,person_000145_image_000043_conf_81.84.jpg,cam1,good,good,cam1,3.3518005540166205,361,1210
17-50-58-1,17,50,58,person_000146_image_000043_conf_81.40.jpg,cam1,junk,junk,cam1,1.2870662460567823,317,408
17-50-58-1,17,50,58,person_000147_image_000043_conf_76.21.jpg,cam1,person2,good,cam1,2.4936305732484074,314,783
17-50-58-2,17,50,58,person_000148_image_000044_conf_86.92.jpg,cam1,junk,junk,cam1,1.746031746031746,252,440
17-50-58-2,17,50,58,person_000149_image_000044_conf_80.94.jpg,cam1,person2,good,cam1,2.952,250,738
17-50-58-2,17,50,58,person_000150_image_000044_conf_72.98.jpg,cam1,junk,junk,cam1,1.6232876712328768,292,474
17-50-58-2,17,50,58,person_000151_image_000044_conf_70.02.jpg,cam1,junk,junk,cam1,4.75,180,855
17-51-01,17,51,1,person_000152_image_000045_conf_80.16.jpg,cam1,junk,junk,cam1,1.476038338658147,313,462
17-51-10,17,51,10,person_000153_image_000046_conf_76.06.jpg,cam1,junk,junk,cam1,1.471698113207547,318,468
17-51-10,17,51,10,person_000154_image_000046_conf_74.12.jpg,cam1,junk,junk,cam1,1.1195652173913044,368,412
17-51-10,17,51,10,person_000155_image_000046_conf_71.90.jpg,cam1,junk,junk,cam1,2.1233766233766236,308,654
17-51-16,17,51,16,person_000156_image_000047_conf_87.02.jpg,cam1,good,good,cam1,2.517123287671233,292,735
17-51-16,17,51,16,person_000157_image_000047_conf_83.26.jpg,cam1,junk,junk,cam1,1.7058823529411764,255,435
17-51-16,17,51,16,person_000158_image_000047_conf_80.16.jpg,cam1,junk,junk,cam1,1.9709677419354839,310,611
17-51-16,17,51,16,person_000159_image_000047_conf_71.82.jpg,cam1,junk,junk,cam1,1.305921052631579,608,794
17-51-21-1,17,51,21,person_000160_image_000048_conf_86.62.jpg,cam1,good,good,cam1,3.0352941176470587,255,774
17-51-21-1,17,51,21,person_000161_image_000048_conf_74.34.jpg,cam1,junk,junk,cam1,1.9516129032258065,248,484
17-51-21-1,17,51,21,person_000162_image_000048_conf_74.05.jpg,cam1,person7,good,cam1,2.38755980861244,209,499
17-51-21-2,17,51,21,person_000163_image_000049_conf_86.62.jpg,cam1,good,good,cam1,3.0352941176470587,255,774
17-51-21-2,17,51,21,person_000164_image_000049_conf_74.34.jpg,cam1,junk,junk,cam1,1.9516129032258065,248,484
17-51-21-2,17,51,21,person_000165_image_000049_conf_74.05.jpg,cam1,person7,good,cam1,2.38755980861244,209,499
17-51-24,17,51,24,person_000166_image_000050_conf_77.71.jpg,cam1,good,good,cam1,3.1580459770114944,348,1099
17-51-24,17,51,24,person_000167_image_000050_conf_71.58.jpg,cam1,junk,junk,cam1,1.3825042881646654,583,806
17-51-26-1,17,51,26,person_000168_image_000051_conf_86.07.jpg,cam1,person7,good,cam1,3.0199430199430197,351,1060
17-51-26-1,17,51,26,person_000169_image_000051_conf_83.65.jpg,cam1,junk,junk,cam1,2.044,250,511
17-51-26-1,17,51,26,person_000170_image_000051_conf_73.59.jpg,cam1,good,good,cam1,5.5,146,803
17-51-26-2,17,51,26,person_000171_image_000052_conf_80.90.jpg,cam1,person7,good,cam1,3.2517985611510793,278,904
17-51-26-2,17,51,26,person_000172_image_000052_conf_74.56.jpg,cam1,good,good,cam1,6.4728682170542635,129,835
17-51-26-2,17,51,26,person_000173_image_000052_conf_71.76.jpg,cam1,junk,junk,cam1,1.583629893238434,281,445
17-51-26-2,17,51,26,person_000174_image_000052_conf_70.92.jpg,cam1,junk,junk,cam1,2.1561181434599157,237,511
17-51-36-1,17,51,36,person_000175_image_000053_conf_83.81.jpg,cam1,junk,junk,cam1,6.014285714285714,210,1263
17-51-36-1,17,51,36,person_000176_image_000053_conf_82.84.jpg,cam1,good,good,cam1,2.852713178294574,258,736
17-51-36-1,17,51,36,person_000177_image_000053_conf_79.27.jpg,cam1,junk,junk,cam1,1.8155737704918034,244,443
17-51-36-2,17,51,36,person_000178_image_000054_conf_74.58.jpg,cam1,junk,junk,cam1,2.7242798353909463,243,662
17-51-36-2,17,51,36,person_000179_image_000054_conf_70.08.jpg,cam1,junk,junk,cam1,1.3800675675675675,592,817
17-51-39,17,51,39,person_000180_image_000055_conf_82.75.jpg,cam1,junk,junk,cam1,1.8756906077348066,362,679
17-51-41,17,51,41,person_000181_image_000056_conf_87.45.jpg,cam1,good,good,cam1,3.8245033112582782,302,1155
17-51-41,17,51,41,person_000182_image_000056_conf_74.07.jpg,cam1,junk,junk,cam1,1.2150170648464165,293,356
17-51-41,17,51,41,person_000183_image_000056_conf_70.74.jpg,cam1,good,good,cam1,3.628712871287129,202,733
17-51-41,17,51,41,person_000184_image_000056_conf_70.59.jpg,cam1,junk,junk,cam1,2.5,272,680
17-51-42,17,51,42,person_000185_image_000057_conf_89.07.jpg,cam1,good,good,cam1,3.4159021406727827,327,1117
17-51-42,17,51,42,person_000186_image_000057_conf_71.06.jpg,cam1,good,good,cam1,3.537848605577689,251,888
17-51-42,17,51,42,person_000187_image_000057_conf_70.58.jpg,cam1,junk,junk,cam1,1.2210884353741496,294,359
17-51-42,17,51,42,person_000188_image_000057_conf_70.32.jpg,cam1,junk,junk,cam1,2.888888888888889,180,520
17-51-43,17,51,43,person_000189_image_000058_conf_79.24.jpg,cam1,person1,good,cam1,2.1220338983050846,295,626
17-51-43,17,51,43,person_000190_image_000058_conf_78.96.jpg,cam1,good,good,cam1,2.7628458498023716,253,699
17-51-43,17,51,43,person_000191_image_000058_conf_76.03.jpg,cam1,person15,good,cam1,3.1459227467811157,233,733
17-51-43,17,51,43,person_000192_image_000058_conf_73.60.jpg,cam1,junk,junk,cam1,1.2861271676300579,346,445
17-51-44-1,17,51,44,person_000193_image_000059_conf_83.82.jpg,cam1,person1,good,cam1,4.583333333333333,264,1210
17-51-44-1,17,51,44,person_000194_image_000059_conf_82.90.jpg,cam1,person15,good,cam1,3.007751937984496,258,776
17-51-44-1,17,51,44,person_000195_image_000059_conf_71.26.jpg,cam1,junk,junk,cam1,3.058333333333333,360,1101
17-51-44-2,17,51,44,person_000196_image_000060_conf_84.23.jpg,cam1,person1,good,cam1,4.442379182156134,269,1195
17-51-44-2,17,51,44,person_000197_image_000060_conf_80.93.jpg,cam1,good,good,cam1,2.6131805157593124,349,912
17-51-44-2,17,51,44,person_000198_image_000060_conf_77.51.jpg,cam1,person15,good,cam1,3.0118110236220472,254,765
17-51-44-2,17,51,44,person_000199_image_000060_conf_75.42.jpg,cam1,junk,junk,cam1,1.990066225165563,302,601
17-51-44-2,17,51,44,person_000200_image_000060_conf_72.83.jpg,cam1,junk,junk,cam1,1.2641509433962264,371,469
17-51-44-2,17,51,44,person_000201_image_000060_conf_70.29.jpg,cam1,junk,junk,cam1,1.9053030303030303,264,503
17-51-44-3,17,51,44,person_000202_image_000061_conf_85.03.jpg,cam1,person1,good,cam1,3.369047619047619,336,1132
17-51-44-3,17,51,44,person_000203_image_000061_conf_73.93.jpg,cam1,person15,good,cam1,2.8975265017667846,283,820
17-51-44-3,17,51,44,person_000204_image_000061_conf_72.24.jpg,cam1,junk,junk,cam1,1.5927152317880795,302,481
17-51-46-1,17,51,46,person_000205_image_000062_conf_84.60.jpg,cam1,person18,good,cam1,1.8873239436619718,284,536
17-51-46-1,17,51,46,person_000206_image_000062_conf_80.15.jpg,cam1,junk,junk,cam1,3.504032258064516,248,869
17-51-46-1,17,51,46,person_000207_image_000062_conf_79.20.jpg,cam1,person15,good,cam1,3.9403973509933774,302,1190
17-51-46-1,17,51,46,person_000208_image_000062_conf_75.35.jpg,cam1,junk,junk,cam1,2.2757201646090537,243,553
17-51-46-1,17,51,46,person_000209_image_000062_conf_74.36.jpg,cam1,person16,good,cam1,3.380503144654088,318,1075
17-51-46-2,17,51,46,person_000210_image_000063_conf_85.16.jpg,cam1,person16,good,cam1,2.297202797202797,286,657
17-51-46-2,17,51,46,person_000211_image_000063_conf_76.14.jpg,cam1,person15,good,cam1,3.5782747603833864,313,1120
17-51-46-2,17,51,46,person_000212_image_000063_conf_73.03.jpg,cam1,person18,good,cam1,2.057915057915058,259,533
17-51-47,17,51,47,person_000213_image_000064_conf_83.68.jpg,cam1,person16,good,cam1,3.189111747851003,349,1113
17-51-47,17,51,47,person_000214_image_000064_conf_82.68.jpg,cam1,person18,good,cam1,1.9962686567164178,268,535
17-51-47,17,51,47,person_000215_image_000064_conf_79.84.jpg,cam1,junk,junk,cam1,2.175324675324675,308,670
17-51-47,17,51,47,person_000216_image_000064_conf_77.96.jpg,cam1,junk,junk,cam1,4.710843373493976,249,1173
17-51-47,17,51,47,person_000217_image_000064_conf_76.12.jpg,cam1,junk,junk,cam1,2.1814671814671813,259,565
17-51-48,17,51,48,person_000218_image_000065_conf_87.52.jpg,cam1,person16,good,cam1,5.193415637860082,243,1262
17-51-48,17,51,48,person_000219_image_000065_conf_79.19.jpg,cam1,person18,good,cam1,1.816326530612245,294,534
17-51-48,17,51,48,person_000220_image_000065_conf_75.41.jpg,cam1,person21,good,cam1,2.3159722222222223,288,667
17-51-48,17,51,48,person_000221_image_000065_conf_71.29.jpg,cam1,junk,junk,cam1,2.153256704980843,261,562
17-51-48,17,51,48,person_000222_image_000065_conf_70.46.jpg,cam1,junk,junk,cam1,1.1417525773195876,388,443
17-51-49-1,17,51,49,person_000223_image_000066_conf_84.07.jpg,cam1,person21,good,cam1,2.2943037974683542,316,725
17-51-49-1,17,51,49,person_000224_image_000066_conf_83.93.jpg,cam1,junk,junk,cam1,2.2968197879858656,283,650
17-51-49-1,17,51,49,person_000225_image_000066_conf_77.84.jpg,cam1,junk,junk,cam1,2.1180811808118083,271,574
17-51-49-1,17,51,49,person_000226_image_000066_conf_72.61.jpg,cam1,good,good,cam1,1.6633333333333333,300,499
17-51-49-2,17,51,49,person_000227_image_000067_conf_89.16.jpg,cam1,person21,good,cam1,2.0778816199376946,321,667
17-51-49-2,17,51,49,person_000228_image_000067_conf_84.57.jpg,cam1,junk,junk,cam1,5.456521739130435,230,1255
17-51-49-2,17,51,49,person_000229_image_000067_conf_83.55.jpg,cam1,junk,junk,cam1,2.516,250,629
17-51-49-2,17,51,49,person_000230_image_000067_conf_81.00.jpg,cam1,person18,good,cam1,1.8419243986254294,291,536
17-51-49-2,17,51,49,person_000231_image_000067_conf_77.96.jpg,cam1,good,good,cam1,1.9299610894941635,257,496
